ACCT|GENDER|ID1|ID2|DECIMAL_COLUMN|DATE_COLUMN|FIRST_NAME|LAST_NAME|ANY_NAME|ORG_NAME|FULL_NAME|CAL|SIN|NARROW|DT2
KKLUDGQGQG|M|5401|969487996|4.8425|1936-01-30|James|Rodriguez|Sophia Perez|Solaris Systems gmbh|James Rodriguez|095DCR5W5PCV42DJVJ5FD8TWUR5KVQE9EFHPDZKS54FAO|3636|JBU1|1944-11-18 12:50:24:000000
G7X9CEX3K8|M|7827|229809184|9.2706|1965-07-17|Oliver|Johnson|Jaxon Lopez|Celestial Technologies inc.|Oliver Johnson|1KJ7YR04ZU8FOSDG01ZE2GNG4590NR42CXU4SPOMPVW6H|2619|FNXJ|1919-02-01 04:00:50:000000
WAZGH2AR3J|M|8623|820403180|6.3416|1905-01-14|Wyatt|Perez|David Adams|Optima Innovations gmbh|Wyatt Perez|YM4HIMZYJK2OOZ6MCPNH7NQB9OR5LJYHHWP0MK2B210GG|6205|J03M|1924-06-10 09:56:24:000000
5ZUH9THAOH|F|7740|1791747450|5.6531|2006-02-23|Dylan|Collins|Lucas Nguyen|Fusion Technologies ltd.|Dylan Collins|AF6BSGBM4QE3HFSNK4EY71IZBA7TBRSEM2AZA7TZ8L0AF|0452|9EEH|2001-12-07 02:27:11:000000
NEMVQPUP8W|M|1955|298846712|8.1971|2029-05-27|Charlotte|Evans|Liam Thomas|Innovare Solutions gmbh|Charlotte Evans|8ULITGC9FCKBQ0RP8MRUQKVBCX01RYS4NBZIMOVH6YHPO|1560|KIFY|1902-06-27 16:01:24:000000
FFIWBY5NVV|F|9108|1904821120|0.1757|2033-04-02|Wyatt|Allen|Audrey Wright|Apex Industries gmbh|Wyatt Allen|2O0U7ZZO0BS1GATB1NBCNFR0L05R14VRW6CB5GYY6N2XZ|2691|8YW5|2085-10-16 09:43:04:000000
9M51G32VOJ|F|7000|135590447|2.6763|1967-06-28|Elijah|Lopez|Mila White|Dynamo Corporation ltd.|Elijah Lopez|FNQ2UFJ8ALBEUV1SEL320KNTQEFN9LGCFKRRI96OCSR8W|2088|5JXM|1966-04-08 15:23:10:000000
PUV1FCM4TW|M|5327|1549001915|4.5001|1931-03-09|Abigail|White|Elizabeth Thompson|Blaze Technologies inc.|Abigail White|P1FIJKOI1Y9WH3FLYZYGNW8EAB2QMYIODHF69RICEAELD|8385|ACMW|1960-06-14 04:39:06:000000
ZL9ERE2R98|M|5888|859937040|9.7042|1919-02-02|Mila|Taylor|Audrey Allen|Galaxy Enterprises inc.|Mila Taylor|02QBYPU02J5N81IC7ECXAPBS090LFGIRP5YOHORJZH4LU|0738|LLNX|2000-06-09 20:20:54:000000
QOKK091QCU|M|2870|1315470315|2.7697|1964-12-27|Matthew|Williams|Charlotte Martinez|Galaxy Enterprises ltd.|Matthew Williams|VXCNL03KSBN8P3QRXXRRF5MXK3F08U0A1SH2B397DY8LC|4926|UCUG|2059-11-21 05:14:09:000000
FG1N9GRCUD|M|5225|2001785221|3.9209|2008-07-04|Liam|Roberts|Aria White|Innovare Solutions inc.|Liam Roberts|TC55ZWH41RJ8ZA0QAEIWP59YVGIZEUU8P5YTZ141FGKMT|9318|T7IX|1927-02-24 11:59:02:000000
1HHSWQRKIJ|F|3731|767799215|7.8881|2099-08-20|Mason|Wright|Mia Moore|Harmony Enterprises gmbh|Mason Wright|M6WHSCYSJ5HM8CWKX8OVK9TIMKNQGL02EYA9CO0M27D6Y|7247|HSKS|1961-09-20 08:50:58:000000
UF01CEBCY3|M|2364|154982232|7.1733|2001-09-11|Wyatt|Evans|William Ramirez|Momentum Solutions gmbh|Wyatt Evans|Q1O2RJMLJSE5VBNPCBAXLERIGLPPQ6LGVUK30XL1CV1AH|6523|W63F|1974-12-17 08:10:03:000000
DAUKPJAU09|F|5947|394256032|3.1044|1921-12-11|Liam|Jones|Aiden Parker|Eclipse Innovations gmbh|Liam Jones|RKN5KHDO3R8MABU7SXBBPJIIACWDSVBKQ39ZA8EGX1EYG|1395|ORAC|2045-05-25 19:18:25:000000
HSSMPPKSLN|F|1143|357392348|4.8064|1954-05-14|Elijah|Lee|Benjamin Ramirez|Penta Solutions inc.|Elijah Lee|22OU2FRZRBMHFF3Q3ZS6J5XLDR92KDW8CJ86K83I6CFXB|8699|GT4O|2065-06-22 10:22:11:000000
DCTC9BLDNS|M|4610|1220432402|6.457|2055-08-25|Jayden|Adams|Savannah Mitchell|Flux Corporation gmbh|Jayden Adams|DSNGNUFM67L68O05CZGH40OMMDXGA1AXLZJVCC54ODBYG|6365|YWEK|1906-08-22 04:10:58:000000
AS90TIFIO0|F|6879|786652865|8.6224|2035-05-11|Alexander|Gonzalez|Mason Martinez|Optima Innovations inc.|Alexander Gonzalez|AX03N7DM3QCMAWQ5CR5CY94NIASGOEMJWIUDIMB6OPU9U|4753|QHC2|1981-03-11 10:28:08:000000
H2IUS11CBY|F|1638|471615205|3.2196|2070-08-07|Addison|Lee|Nora Lopez|Radiant Innovations ltd.|Addison Lee|UZD5IRBPXPEGUB5DITNSM0JP3A38092YN6KM68MSEOE1Z|1987|E6UT|2042-07-16 08:27:17:000000
5PVB7BWJ9F|F|9996|1467613202|2.6134|2024-06-16|Ava|Wilson|Lucy Morgan|Momentum Solutions ltd.|Ava Wilson|NT5VEOIC4N1HWYH0VVF4YD3KXOJ82OD19PYXNSSVUAMLD|8383|22MS|1918-11-29 15:53:35:000000
XAYYL8QO58|F|8783|811792317|8.1505|1925-08-10|Audrey|Mitchell|Olivia Green|Celestial Holdings gmbh|Audrey Mitchell|POFG4CPC3O5H2DGSN870AZW9BG5BA6PGX8NIHK6CQOTR2|3900|4VJX|2065-09-09 23:26:08:000000
38Z6MT5RJT|M|2661|221374561|6.3928|1901-01-26|Lily|Jones|Grayson Walker|Pantheon Innovations gmbh|Lily Jones|OZ64Z8CHK35TE30P4HF7F8V3LE8IBSO3G38JTNBUAFDGY|5350|9W7U|1954-10-07 21:20:05:000000
TCALVVFIZQ|F|5346|210229340|6.2286|2047-07-14|Chloe|Martinez|Joshua Roberts|Helios Group gmbh|Chloe Martinez|A4VXOG5XOU54YTP0I2KLOYB2Q303IDA9YF5MZX0RKUBMT|3094|3FQW|2062-08-05 23:44:17:000000
QF3AKSLNKG|F|1640|304667424|4.5284|1956-09-22|Zoey|Moore|Hazel Thompson|Nimbus Corporation ltd.|Zoey Moore|XYW777FIX9E4ZG5L75HCZLUWF6THINZQMKA6QTEQ7NBOV|5128|T1YJ|2028-07-12 18:53:25:000000
5ANE1WZ4NI|M|9547|439495762|5.2077|2073-08-06|Amelia|Allen|Ethan Brown|Zephyr Group gmbh|Amelia Allen|8CDABTF2JZ2P0U0A7UA470MDMXEKUMZN04SEXEKMAL8U2|2235|XBDX|1933-12-28 04:02:24:000000
II1N2XS1DG|F|3435|2025167573|5.8656|2043-03-27|Isabella|Parker|Jaxon Turner|Blaze Technologies inc.|Isabella Parker|VASPDNMIYVH6WRMRHKPGH8U9AII4XK0HEKX7P2LTUA579|0466|12L0|2093-12-15 14:17:10:000000
FS8V6R53DX|M|3520|1756517225|6.6207|2005-06-03|Elizabeth|Hall|Charlotte Nguyen|Quantex Enterprises inc.|Elizabeth Hall|BX89R28ZYUJ2MSZKYIA2WCRSGK5B4KK9E91ADU7VNHHZA|2728|SQJZ|1951-08-25 22:43:53:000000
0FM4Y87N7P|F|7599|2047283422|2.372|2046-01-03|Elizabeth|Davis|Nora Torres|Global Solutions Inc. ltd.|Elizabeth Davis|QWJL41SIHNLZ6BIBUVX7NZ0GO7QYKSCIOJ38SU45QGXHY|0864|TZNX|2093-07-15 01:51:45:000000
EBKKYLVHLK|F|7183|289655819|1.1858|2069-10-16|Carter|Morgan|Sophia Nguyen|TerraFirm Enterprises ltd.|Carter Morgan|WAT7EIGJQZ1Z8IBS3XE8UI4UK2PB63ZVLFF9ATKTG40VO|1352|0S4E|2085-09-10 16:57:48:000000
683GXUYH02|F|3077|1502231627|1.4915|2023-06-25|Alexander|Edwards|Camilla Thomas|Optima Innovations inc.|Alexander Edwards|3IRG9O7NNXQ6SHTZ4ATNJ81FJB97SYTG79NU73JGSJX7B|6824|WK8H|1931-02-14 22:07:54:000000
5ABWEI89K6|M|6997|1077685560|5.5909|1931-04-11|Caden|Roberts|Ella Allen|MegaByte Ventures ltd.|Caden Roberts|YZ9RJAPOKR4WJZ0E35WP4AEOGNZCHJADV6VVJ4QMOIP7V|6648|KXUN|1950-03-17 12:40:45:000000
42U20INIJ7|F|1025|610916501|3.7063|1915-08-02|Noah|Campbell|Zoey Martin|Innovare Solutions ltd.|Noah Campbell|Y822HZCUOGNYJQLM18W158NNIXOIW0DPASUMAHUBA72H8|0544|VD79|2021-03-01 15:22:04:000000
OEM8X0L8WX|F|7678|114781746|6.889|2029-07-17|Jack|Sanchez|Chloe Thomas|Radiant Innovations ltd.|Jack Sanchez|4DREXVF79Z0H0UQ5AJSAL9C812NRTGM54Q4TUY6TF7LAX|8951|7WGN|1962-10-27 20:20:25:000000
HO19T99SZY|F|2058|609462849|7.902|2008-04-25|Andrew|King|William Perez|Cascade Solutions ltd.|Andrew King|QWMDSW0ARSEW34D2376AN32DG5JK05DG51C45WDUJEJSI|9281|PE8K|1955-02-22 09:23:24:000000
SPJ3NL4LDA|M|3519|1209009052|7.545|2025-06-12|Gabriel|Rivera|Caden Cook|Evergreen Holdings gmbh|Gabriel Rivera|Z9MB7XAN8ZQ2LQHHLXNSG54EZS29MOT7IS61IXTOR5IFR|5199|0AFD|2038-03-23 03:38:24:000000
0R3PXXG0X3|F|2064|1794689166|9.3791|1922-10-07|Elizabeth|Davis|William White|Elite Innovations gmbh|Elizabeth Davis|PY8FLPXWDI5MKH8S5S7XUNBWSV0P6H0BZ4EOPAP3X3XFI|0235|ICG5|1922-05-25 11:13:37:000000
FCULRIE3AE|M|8349|833146339|6.7418|2003-12-13|Noah|Wilson|Elizabeth Lopez|Global Solutions Inc. ltd.|Noah Wilson|D4LJ6KS2P9IU0X6KK52PZVARPUQ5ULCA4LBSYO24H9SIG|7684|G7H2|2018-10-18 23:32:53:000000
HYU7OO4FA3|M|4229|999264841|6.2981|1955-10-02|Jayden|Cook|Alexander Morgan|TerraFirm Enterprises ltd.|Jayden Cook|JERM4Q7UWW0GQOASSNT2FZX5U15GV73BAYEG6MZH4W5IY|9359|H5GG|2088-03-14 04:26:47:000000
J31DRWWZU9|F|2956|1192913499|7.2432|2090-05-24|Christopher|Rivera|Zoe Moore|Radiant Innovations ltd.|Christopher Rivera|VYVDUCMPYB6OP7ENWPW9BPGOTBTFA90N01O1CF6GCE43W|9832|9EGB|2004-09-30 15:55:59:000000
2CAWIBXAMT|F|9956|800218926|2.7785|1929-09-06|Daniel|Walker|Elizabeth Wright|Nimbus Corporation gmbh|Daniel Walker|7Q5S43JHSTQFY3Y01LMP091WJGMLQG6WMNDAYUFELMNNR|3809|HO1Q|1943-04-24 14:34:04:000000
Q7AOUS233Y|F|8268|2126232595|5.2461|2064-05-09|Wyatt|Walker|Joseph Robinson|TerraNova Holdings gmbh|Wyatt Walker|X30D1P4JNXDVT0MPMVUG2KS7D9JO9NEMFKJPLFTXWS0T2|6368|6EXQ|1911-08-10 19:44:53:000000
5C60TYO3LQ|F|3417|372271340|8.4943|1952-09-27|Ella|Martinez|Emily Murphy|Luminous Group gmbh|Ella Martinez|62S5GA9XBL3E1UT4C6YHVYZF80B47VXIMFPGFDQBN09ZS|2545|BU9X|1951-06-08 16:20:35:000000
S55BLFFHI0|M|7257|76905600|9.2948|2011-02-07|Carter|Williams|Mason Williams|Radiant Technologies inc.|Carter Williams|8Q1T94ECZBNSEIMXZ9S6UETNKT89BDOD0QBVG2WR5O817|7021|S2W7|1940-01-15 22:44:32:000000
8KLB5GZ1BM|M|7948|1207673144|3.8208|2050-05-24|Charlotte|Adams|James Wilson|Visionary Technologies gmbh|Charlotte Adams|76DDRHQ4I01IHZDC2IROQ472FXTF6JU61XDFBAHDR6BZ3|0298|FGR0|1933-03-07 20:43:50:000000
JWN92HEDC1|M|7281|1654313387|8.4273|2053-04-10|Mia|Edwards|Mila White|Celestial Holdings inc.|Mia Edwards|IE382F0Q58703MT58TW95BHKR0FHV4D7REN33TIJC6FOR|3367|SFIK|1971-03-30 23:17:25:000000
3179S554VB|M|7425|705858245|6.1953|1969-03-17|Mila|Walker|Alexander Jones|Penta Solutions inc.|Mila Walker|B4L54J6GJPLMSM3P681H8BLPLHAS68R8S1QXJQ3UHM5JM|4807|NW7S|1965-12-13 06:36:31:000000
QEQQVRPY6T|M|8314|799665516|3.1561|1950-02-03|Andrew|Taylor|Riley Davis|Momentum Solutions ltd.|Andrew Taylor|4343EMXRMGBAOR1E0IW03UU956Y8MP0YXXH86NJNMIYQ8|3062|7FCS|2066-02-26 14:07:43:000000
WEI8DRSP9M|F|6386|1973301841|9.3725|1906-12-12|Audrey|Hill|Liam Phillips|TerraFirm Enterprises inc.|Audrey Hill|PN1DMRI1T2TYNFU3Q1B0ASQ4UTPJT1S7NUT9V9QW8M081|7350|0RGZ|2016-05-13 11:45:27:000000
SGK2WAPL3G|M|6862|902617921|2.1828|1989-12-29|Liam|Robinson|Savannah Rivera|Omega Industries ltd.|Liam Robinson|07F9YT0GB21J8USR26EA8LJVXFRX9M0TB2IRCBIU1WYVI|1309|5DM6|2073-02-23 17:41:55:000000
NXOC5L1VPA|M|2017|829422053|8.4286|1905-03-03|Harper|Morgan|Alexander Cooper|AstraTech Solutions gmbh|Harper Morgan|B3JX24E7E0ILU7MV57T6P4Q9170ZDEZLIL4MCLGQCVQWW|4494|SUHK|1939-08-24 03:12:26:000000
V97NQD86I6|M|6793|302786282|5.8649|2046-03-21|Victoria|Green|Ava Harris|Quantex Enterprises gmbh|Victoria Green|0MKTPLQXHKZ4G9X9FD1EJPAFKOM5B3LRU7MO4IMZKSYM6|1886|51US|2030-05-01 19:06:05:000000
ZKJR0I5XAB|F|5070|1785920685|2.2713|2005-05-25|Abigail|King|Olivia Miller|Galaxy Enterprises inc.|Abigail King|FQOIKQ4RFXL3QZD09QJE8CBWP0EIGQ00F6M3RBBPA7X6E|7086|76KF|1931-07-11 12:58:13:000000
JP2JRUOAHK|M|6129|615116655|4.1021|1998-05-30|Caden|Lewis|Eleanor Williams|Pantheon Innovations inc.|Caden Lewis|GY3CREW5S1MZHJ0JG7LKRJ4W13UBD3B5Z5AUMUHS9LEJH|5900|H7VC|2020-01-12 11:39:00:000000
W0XGJQ2R7X|M|4633|1927439748|7.3884|2073-09-13|Oliver|Bell|Carter Johnson|Global Solutions Inc. inc.|Oliver Bell|6QXNG4RLJLU3I3YFRUJ0IQL4B4PPI4QRMAEQHYYBD432D|2377|DX3S|1972-04-10 19:58:52:000000
LKUMA0T4JD|M|3392|1686381962|2.5465|2022-11-26|Samuel|Mitchell|Grayson Smith|Acme Corporation ltd.|Samuel Mitchell|RKFFQBBN5TV8GO7IYSB93WKG5JXBC7HB87MVCG5OEWIU2|9052|P3D6|1958-07-09 00:45:57:000000
SLO6P8JVCI|F|9049|404945200|6.9035|1931-02-22|Jackson|Taylor|Scarlett Edwards|Solstice Corporation ltd.|Jackson Taylor|617DXQMJWJK7NNHTLS8ELCBX6PH2LFBVVHL0BWFP7Q3GB|4600|93AM|1939-04-24 10:26:58:000000
TN8ZGDT9K9|M|3568|431614221|2.1182|1929-02-02|Oliver|Turner|Bella Lewis|Elysium Innovations inc.|Oliver Turner|4NGGIEBMTNQA9BJWC96SCWTFSE90C1NR24WQU5U4UZGHS|5309|KBL5|1939-03-01 16:52:12:000000
I7GMCSF3U4|F|7701|911429840|9.6832|1956-01-21|Camilla|Garcia|Audrey Turner|Momentum Solutions gmbh|Camilla Garcia|8IB6FC78P75CC1E5J11ENWZBWPDSG8A2Y1T7U5NHU95ER|1374|4C46|2061-12-06 19:12:30:000000
N2JZ0R8VDS|M|9855|1144437696|9.8418|2015-03-15|John|Phillips|Jaxon Nelson|Innovare Solutions ltd.|John Phillips|FJOE5WDDHKQTQEKQCWB35DPJWZ5LMX3YX0BNH4W25ZP9S|1090|LSIA|1995-12-09 00:05:10:000000
9JYQMRTTJZ|F|8694|2044483845|4.1167|1907-10-07|Grayson|Anderson|Joshua Lewis|Luminous Group inc.|Grayson Anderson|D9Q3UK7KQC9U19WLV1IS2LVQQU4Z5C2X5C44I20YQPJ0C|6644|JBNI|1983-04-16 07:01:58:000000
EG8KP5BSOZ|F|5681|843964823|4.5823|2033-10-14|Savannah|Cook|Harper King|Innovare Solutions inc.|Savannah Cook|W6LNAEOEEJ5I36GVV4XJVF42NH9GBBEZPT2YHRQN9QTX9|4838|0F6I|2092-08-24 16:41:26:000000
672TSIM6ZW|F|1739|480181411|3.8864|2088-01-17|Andrew|Young|Mila Turner|Acme Corporation gmbh|Andrew Young|IZP2L9H4690452SQEP068EYI24R85QXUSAE3BPW41YU76|8239|CQ52|1900-06-01 09:29:27:000000
L7RARKMVJB|M|2967|490355596|2.6828|1912-07-01|Evelyn|Williams|Bella Morgan|Luminous Group inc.|Evelyn Williams|AKNU8W4I1A9I0EJY3C3MFFUAK8QDE3RA5RGVO21Y7PBFE|7198|W5LJ|2068-05-17 14:28:21:000000
0OV1BXQXTP|F|7832|1652043990|1.984|2071-03-21|Alexander|Hernandez|Nathan Garcia|Fusion Technologies gmbh|Alexander Hernandez|32RZM8ON0CBK9DIR85N0C8WWA6VO4NYTBLATLCIA46NBV|0680|HBKD|2063-03-05 23:57:51:000000
530981D4V9|M|9413|328780885|2.9696|1970-06-14|Henry|Turner|Dylan Hall|Flux Corporation gmbh|Henry Turner|Y0RI86VSKCL918THJZ9K9OF62KRC9QDR7500QY9QBDI22|3469|3W7K|2006-02-28 09:58:28:000000
AHSDQZE0KO|M|1890|1040253929|9.561|2047-11-05|Grace|Allen|Oliver Young|Jade Industries ltd.|Grace Allen|7BD7ZVXUIBL2IBVB1OVEB0DDFQ67HYHPOYM7ZVV1CO0MZ|7009|7VAD|1911-06-17 21:00:43:000000
3ZVSS8H4I2|F|8535|24879576|7.4464|2000-02-22|Oliver|Turner|Samuel Roberts|Quantum Ventures inc.|Oliver Turner|3QBGP4K97WJPQO5Y99FNJCVY2AB6CTZEU3IKGGWLHXYWX|8035|G00N|1936-11-02 06:29:58:000000
BAE2TOF6O2|F|6659|435850026|2.9174|2055-09-11|Audrey|Bailey|Logan Scott|Harmony Enterprises gmbh|Audrey Bailey|3PB8JBSGPF4JESR1FDRN9799F9WG3FRAWVURL2INBJOP0|9233|E6RC|2038-08-20 00:43:45:000000
4MRP6ASM2S|F|8243|1755654387|7.299|1962-01-16|Scarlett|Rodriguez|Dylan Martin|Solstice Corporation ltd.|Scarlett Rodriguez|GZDK8NJAS2NYJ13XM9AZ4SOI6W0PUY5X9F5HXFAFOEKZ0|6663|X4ZZ|1977-10-05 07:50:05:000000
QAKUQ9MK37|F|5810|356641995|6.118|2031-12-18|Lucas|Thomas|Nathan Nguyen|Global Solutions Inc. ltd.|Lucas Thomas|WJIGHS7YIUVUJEXTZVAUX0AYYBRV600D2KKL3C703GRC7|3634|D8A1|2002-01-04 13:58:33:000000
A98056UIYN|F|1326|156029314|7.9225|2034-05-04|Victoria|Green|Mason Lopez|Zephyr Group ltd.|Victoria Green|EVK3ACO59HTO93J1523G5T67KROZF57JZFCO1DVL0Y4PT|3921|4VI7|1933-01-24 06:52:08:000000
DGNXI4ME7H|M|5302|706358465|5.3417|1971-11-12|Andrew|Baker|Camilla Thomas|Blaze Technologies inc.|Andrew Baker|6WLCQJET0D66ZNJ422ZLTT7JQ82T8P0T153IWQZY27TWO|6527|2CTK|1992-12-21 17:43:27:000000
UMBAWY4R8P|F|3253|1237474583|3.924|2015-07-04|Jacob|Anderson|Camila Lopez|Blaze Technologies gmbh|Jacob Anderson|WORLLBEMJ4VESNVNGLELJE6M4NXW3GUXHGFCSZTOR0WAO|3730|JJMN|1972-03-10 05:50:11:000000
W9RII0LQ06|F|8931|1557700794|0.6026|1946-06-06|Savannah|Thomas|Carter Gonzalez|Galaxy Enterprises gmbh|Savannah Thomas|MOZ1ICP85YI8RAMNCISVFHE384FJU3NR2SL883Y1H6M1T|7591|0I4J|2038-06-01 19:05:05:000000
YAQOQWYCTP|M|8109|973338618|2.2582|1928-12-18|Lucy|Baker|Aurora Parker|Zephyr Group ltd.|Lucy Baker|XW690L46RA72IWY1VIPCAK8EBV3H56JL1RXWVQQGX7MBB|3742|AQE5|1997-10-31 17:18:12:000000
ODO7BOH9WN|M|3951|1638221987|4.6429|1955-01-28|Oliver|Sanchez|Jaxon Nelson|Pantheon Innovations gmbh|Oliver Sanchez|RYV08SQP3NJ1MQK172KQPY0P6H1LKE1Q6EI08SFLYP3K8|9702|9ZXP|1960-05-08 14:53:46:000000
E1WCDEZ7J0|F|6698|1328636891|3.8894|2049-12-06|James|Cooper|Elizabeth Parker|MegaByte Ventures gmbh|James Cooper|R8IOJ11EQVZQE3RGJEJYJ472ZTAUBICBMOVHTHORLC62K|6326|J8VK|2095-12-01 04:19:38:000000
VQ5728UPXD|M|4821|1283705283|3.4402|2025-09-09|Mia|Jackson|Elijah Hall|Harmony Enterprises ltd.|Mia Jackson|EKOK7RAXM0WBWFH6LB4FL9Q4W04IADY1KUYOYT21BQBER|6002|GVS9|2085-07-02 09:37:49:000000
X16MBYR4HM|F|3754|795085870|4.6358|2025-02-02|Zoe|Anderson|Savannah Turner|Jupiter Enterprises ltd.|Zoe Anderson|2E1FET8SY7OFPIV3LUE1BP5GSEE1AWU2YODMS74JMDRYF|8573|FX6Z|2058-04-29 08:37:31:000000
2M2Y1P967V|F|3726|1358839402|0.2136|2034-12-02|Riley|Parker|Lucy White|Aeon Solutions inc.|Riley Parker|FYK25DE1OXPL00IZ8RFTKOP495TZ8H1TIO3H2JBQY71LG|6810|SEEQ|2055-06-22 16:17:06:000000
FH4YT6AKHD|M|6971|1506096174|2.4755|1986-04-09|Addison|Turner|Scarlett Perez|Pantheon Innovations ltd.|Addison Turner|3C9XSB9DZAW2S8LR634ZOZ2C66QZTNJQXX0N9XFB0N29O|5886|1F8N|1947-03-13 19:52:48:000000
VGIR4H2MST|F|4788|1924618430|6.5468|1962-04-05|Ella|Perez|John Cooper|Fusion Technologies ltd.|Ella Perez|JKYUQHTLJNW4ENS8ZG5CM31E54USYTX0NC6DF53R187WN|8505|XMWR|2006-07-20 04:53:26:000000
YC1GZDFEVV|M|8581|19033451|0.3615|2038-11-18|Elizabeth|Hill|Christopher Johnson|Galaxy Enterprises inc.|Elizabeth Hill|SUBH6FA8ERQS39FYTW08177X1QQPMTSFO0ZG3KCLXWG39|8367|M4LM|2031-02-04 04:56:18:000000
CIE1INCV3T|M|1823|1922128708|0.8773|2007-01-02|Alexander|Thomas|Evelyn Richardson|Celestial Holdings ltd.|Alexander Thomas|4ZYAPPOEHL67ALNR3S6YHGBQREX3U6LGNRAAG6G2IC5Q8|3498|HFJN|2000-12-15 06:42:39:000000
LJ66KOZF61|F|6623|13182369|5.9661|2030-09-30|Emma|Bailey|Chloe Nguyen|NovaTech Corporation inc.|Emma Bailey|GNG5XMLDS2IQWGXKIQZYZC32QZRGHV1ZNR5EY285L5X29|5216|VCVL|2078-11-22 01:04:52:000000
8HHYTZ2L2X|F|9189|433338892|1.9743|2007-05-17|Liam|Thompson|Joseph Stewart|Bliss Enterprises inc.|Liam Thompson|PZMM9NSUBHC8GP2A2TTQUZ7JPCY3E4X431S27IBRXTTS3|2550|5690|2020-05-11 14:28:26:000000
5IUO25HIKK|M|1345|1715339702|1.7807|1994-07-08|Anthony|Torres|Ava Bell|MegaByte Ventures ltd.|Anthony Torres|BB9WG2NYGZRS99WZ73ES5SYPIQZWF1281CBTY352USGQP|3301|G2TE|1904-08-17 01:13:01:000000
0KJO4CSDEP|M|9154|1840220913|1.428|1999-03-16|Amelia|Brown|Benjamin Campbell|Optima Innovations inc.|Amelia Brown|7ZOV5LKNF0LVDCMCD730WUOG0CHR159HFCCR9FSF9LK0R|4874|BRVQ|1957-02-22 21:04:57:000000
PSJ6IIKJWL|F|8483|1705243203|6.2758|1928-05-18|Alexander|Evans|Emily Perez|Aeon Solutions inc.|Alexander Evans|I84MKTI3Z8852AWK2SVSO0L43YXQ9DMQE6E2UNT3Z7YSC|7204|HOYO|2069-09-14 21:26:06:000000
5O5DC9EFCJ|F|3828|123961281|8.5232|1974-05-17|Penelope|Perez|Aubrey Ramirez|Solstice Corporation gmbh|Penelope Perez|ZD2TACUSN2G44KAFU4IPXVK6F6GFN62SRJAV42T9Q246N|2601|8O5X|2084-05-15 23:56:34:000000
KC5SAOX07D|M|6042|365339105|5.7006|2057-12-04|John|Lopez|Sofia Anderson|BlueSky Ventures gmbh|John Lopez|DPKX5IL8T4JI7BA366KYA589ZJLHAY4TRHWBYKZMW9O68|6290|931Y|1927-01-28 17:48:06:000000
67QUZQ4OT3|M|2024|1716529615|0.2144|2083-07-09|Isabella|Thomas|Zoe Morgan|Radiant Technologies gmbh|Isabella Thomas|NRFU3N6P6YBBV7HILOA3NRK0CCJQPOJJE6RSU7NVEPUM0|6386|Q4HB|2099-08-08 05:31:28:000000
55W1UTI7ZK|F|8343|1674608716|3.489|2075-01-03|Liam|Thomas|Charlotte Johnson|Visionary Technologies gmbh|Liam Thomas|3QDI5SU8PWTGMULB3PUSNB20OUO2C56II8K4VT3NKPQGI|3713|5FCX|2065-10-02 13:13:41:000000
RR2DZPVDDV|F|2669|361161203|7.4423|2060-09-27|Riley|Phillips|Layla Roberts|NovaTech Corporation ltd.|Riley Phillips|RHBPOETACQS5YPBKELEDVKB2000AJ35APBS9YIEMSD4F6|9533|G5A2|1954-03-22 22:51:22:000000
GWWLR226SD|F|4108|1908216266|9.3673|1938-03-27|Caden|Campbell|Gabriel Edwards|Solstice Corporation gmbh|Caden Campbell|IZV7GUZHBCHPWCDN10SWQSQEYJAEUSMPC7TDI3FMWI7BL|0573|95EV|2017-04-11 17:45:55:000000
XI3RQQSI1S|M|2487|1706768227|6.5428|1970-01-06|Anthony|Reed|Owen Anderson|Optima Innovations inc.|Anthony Reed|M405PDO861QHBRMR4P75BMSQ0M7OA3MUVXZI3DGB6Q3C5|6973|KIQD|1907-07-12 17:22:41:000000
SA8FMHHSI1|F|2292|1679350546|9.3216|1942-11-22|Jaxon|Evans|Nathan Lewis|Penta Solutions inc.|Jaxon Evans|NVGW1CYCIKM8DXE7M6KEKKGPHJ6L65WX6KSXSCF3CR0J0|7133|C7AC|2049-05-07 11:11:20:000000
N15EE3I146|M|7894|1713223593|3.5078|2021-03-29|Lily|Taylor|Grace Thompson|Elysium Innovations gmbh|Lily Taylor|3QXYDB56Q6UQ8U87Y4OIEBWWGYX4004GXSL8W66MUIHIB|3404|E3VE|1946-11-26 13:11:24:000000
9K793P5BEY|M|2124|403131174|5.857|1922-04-01|Charlotte|Moore|Aiden Perez|Celestial Technologies inc.|Charlotte Moore|AVS2C6L90KOM8RIB7DQVBSLQH8M52MS1DZD2Y65IL1SJR|2552|6QHI|2082-12-18 14:16:16:000000
ANHD0GD589|M|9523|195335534|7.7467|2043-04-28|Logan|Ramirez|Penelope Mitchell|Visionary Technologies inc.|Logan Ramirez|0MWBWYRLNO7TXCL14XZ7SECKNM5UZE9TKV1L5RZAACU5I|0092|B45N|1986-06-18 14:23:54:000000
9M9I3AC8SI|M|2170|966978163|1.3305|1942-05-24|Penelope|Baker|Aiden Hall|BlueSky Ventures inc.|Penelope Baker|RR9UDKKELOJTV1BIBHW1T3KERDJDWFDB3QW3TS0W1X7BT|6200|X14A|1993-01-05 10:17:48:000000
